number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted,value_change_per
21123-1,Minecraft,Minifig-scale,2016,The Iron Golem,3.0,208.0,22.569866443986502,36.13,14.36,2016-01-03,2018-12-31,set,False,19.99,0.6008069914665557
75133-1,Star Wars,Battlefront,2016,Rebel Alliance Battle Pack,4.0,101.0,14.666461486112292,27.39,18.22,2016-01-01,2016-12-31,set,False,12.99,0.8675261259122153
75132-1,Star Wars,The Force Awakens,2016,First Order Battle Pack,4.0,88.0,14.666461486112292,17.78,11.17,2016-01-01,2017-12-31,set,False,12.99,0.212289686700226
75131-1,Star Wars,The Force Awakens,2016,Resistance Trooper Battle Pack,4.0,112.0,14.666461486112292,16.27,10.8,2016-01-01,2017-12-31,set,False,12.99,0.10933370093434619
75130-1,Star Wars,Microfighters,2016,AT-DP Microfighter,1.0,76.0,11.279287932737628,18.02,12.74,2016-01-01,2016-12-31,set,False,9.99,0.5976185826144004
75129-1,Star Wars,Microfighters,2016,Wookiee Gunship Microfighter,1.0,84.0,11.279287932737628,15.01,7.55,2016-01-01,2017-12-31,set,False,9.99,0.330757764985691
75821-1,The Angry Birds Movie,,2016,Piggy Car Escape,2.0,74.0,14.666461486112292,15.09,11.0,2016-01-04,2017-07-31,set,False,12.99,0.028878029938493196
76050-1,Marvel Super Heroes,Captain America: Civil War,2016,Crossbones' Hazard Heist,3.0,179.0,22.569866443986502,25.83,18.11,2016-01-03,2016-12-31,set,False,19.99,0.14444629365018347
21125-1,Minecraft,Minifig-scale,2016,The Jungle Tree House,4.0,706.0,79.02275900023088,202.44,86.16,2016-01-03,2017-12-31,set,False,69.99,1.5617936220046247
76052-1,DC Comics Super Heroes,Batman Classic TV Series,2016,Batman Classic TV Series - Batcave,9.0,2526.0,304.8343292252084,187.86,187.5,2016-01-03,2017-12-31,set,False,269.99,-0.3837308269134904
75874-1,Speed Champions,Chevrolet,2016,Chevrolet Camaro Drag Race,3.0,445.0,33.86044495523538,128.38,65.0,2016-01-03,2017-12-31,set,False,29.99,2.7914445651769366
71308-1,Bionicle,Toa,2016,Tahu - Uniter of Fire,,132.0,22.569866443986502,115.56,45.05,2016-01-01,2016-12-31,set,False,19.99,4.1201011883165
41171-1,Elves,,2016,Emily Jones & the Baby Wind Dragon,1.0,80.0,11.279287932737628,42.19,27.32,2016-01-03,2016-12-31,set,False,9.99,2.740484350749254
75870-1,Speed Champions,Chevrolet,2016,Chevrolet Corvette Z06,1.0,173.0,16.924577188362065,63.31,39.46,2016-01-03,2017-12-31,set,False,14.99,2.7407138326347193
41176-1,Elves,,2016,The Secret Market Place,2.0,691.0,67.73218048898201,181.86,113.56,2016-01-03,2016-12-31,set,False,59.99,1.6849866442670214
41175-1,Elves,,2016,Fire Dragon's Lava Cave,2.0,441.0,45.151023466484254,110.93,63.55,2016-01-03,2017-12-31,set,False,39.99,1.4568656806272333
41174-1,Elves,,2016,The Starlight Inn,2.0,343.0,33.86044495523538,101.43,63.48,2016-01-03,2016-12-31,set,False,29.99,1.9955306297390303
41173-1,Elves,,2016,Elvendale School of Dragons,1.0,230.0,22.569866443986502,65.12,32.19,2016-01-03,2016-12-31,set,False,19.99,1.8852629749322478
41172-1,Elves,,2016,The Water Dragon Adventure,1.0,212.0,22.569866443986502,82.97,39.05,2016-01-03,2017-12-31,set,False,19.99,2.676140494934407
40202-1,Seasonal,Easter,2016,Easter Chick,,111.0,11.279287932737628,13.79,6.61,2016-01-03,2017-12-31,set,False,9.99,0.22259490867106446
40165-1,Miscellaneous,,2016,Minifigure Wedding Favour Set,2.0,89.0,11.279287932737628,14.89,9.93,2016-01-03,2017-12-31,set,False,9.99,0.3201187955121212
75142-1,Star Wars,Episode III,2016,Homing Spider Droid,5.0,310.0,33.86044495523538,91.74,63.7,2016-01-01,2017-07-31,set,False,29.99,1.7093560087967918
75872-1,Speed Champions,Audi,2016,Audi R18 e-tron quattro,1.0,166.0,16.924577188362065,49.91,33.42,2016-01-03,2017-12-31,set,False,14.99,1.9489658408908361
76051-1,Marvel Super Heroes,Captain America: Civil War,2016,Super Hero Airport Battle,7.0,807.0,90.31333751147977,175.94,140.34,2016-01-03,2017-12-31,set,False,79.99,0.948106501740523
75873-1,Speed Champions,Audi,2016,Audi R8 LMS ultra,1.0,175.0,16.924577188362065,63.27,33.96,2016-01-03,2017-12-31,set,False,14.99,2.7383504057936925
76061-1,DC Comics Super Heroes,Mighty Micros,2016,Mighty Micros: Batman vs. Catwoman,2.0,79.0,11.279287932737628,11.17,13.36,2016-01-03,2016-12-31,set,False,9.99,-0.009689258168543104
21305-1,Ideas,,2016,Maze,,769.0,79.02275900023088,153.49,103.26,2016-01-04,2016-12-31,set,False,69.99,0.9423518229672487
76066-1,Marvel Super Heroes,Mighty Micros,2016,Mighty Micros: Hulk vs. Ultron,2.0,80.0,11.279287932737628,19.71,8.19,2016-01-03,2016-12-31,set,False,9.99,0.7474507360338422
76065-1,Marvel Super Heroes,Mighty Micros,2016,Mighty Micros: Captain America vs. Red Skull,2.0,95.0,11.279287932737628,15.05,5.66,2016-01-03,2016-12-31,set,False,9.99,0.3343040881435476
76064-1,Marvel Super Heroes,Mighty Micros,2016,Mighty Micros: Spider-Man vs. Green Goblin,2.0,85.0,11.279287932737628,13.41,6.7,2016-01-03,2016-12-31,set,False,9.99,0.18890483867142677
76063-1,DC Comics Super Heroes,Mighty Micros,2016,Mighty Micros: The Flash vs. Captain Cold,2.0,88.0,11.279287932737628,21.17,8.64,2016-01-03,2016-12-31,set,False,9.99,0.8768915312956083
76062-1,DC Comics Super Heroes,Mighty Micros,2016,Mighty Micros: Robin vs. Bane,2.0,77.0,11.279287932737628,11.95,7.9,2016-01-03,2016-12-31,set,False,9.99,0.05946404340966063
76053-1,DC Comics Super Heroes,Batman,2016,Gotham City Cycle Chase,3.0,224.0,22.569866443986502,27.48,12.02,2016-01-03,2017-12-31,set,False,19.99,0.21755261902853446
75871-1,Speed Champions,Ford,2016,Ford Mustang GT,1.0,185.0,16.924577188362065,77.99,39.58,2016-01-03,2017-12-31,set,False,14.99,3.6080914832914504
75827-1,Ghostbusters,,2016,Firehouse Headquarters ,10.0,4634.0,395.1589573151994,558.08,528.07,2016-01-01,2018-12-31,set,False,349.99,0.4122924197181903
76044-1,DC Comics Super Heroes,DC Extended Universe,2016,Clash of the Heroes,2.0,92.0,14.666461486112292,18.74,12.21,2016-01-01,2017-12-31,set,False,12.99,0.27774514784939436
76045-1,DC Comics Super Heroes,DC Extended Universe,2016,Kryptonite Interception,3.0,306.0,33.86044495523538,42.1,28.24,2016-01-01,2017-12-31,set,False,29.99,0.24333865239094124
41067-1,Disney,Beauty and the Beast,2016,Belle's Enchanted Castle,6.0,374.0,56.44160197773314,85.94,40.0,2016-01-06,2017-12-31,set,False,49.99,0.5226357330166551
41065-1,Disney,Tangled,2016,Rapunzel's Best Day Ever,1.0,145.0,22.569866443986502,33.27,25.52,2016-01-06,2017-12-31,set,False,19.99,0.47408936081074765
41178-1,Elves,,2016,The Dragon Sanctuary,2.0,585.0,56.44160197773314,254.35,137.05,2016-01-06,2016-12-31,set,False,49.99,3.506427725073147
41180-1,Elves,,2016,Ragana's Magic Shadow Castle,3.0,1014.0,112.89449453397752,158.31,121.1,2016-01-06,2017-12-31,set,False,99.99,0.4022827300258996
75823-1,The Angry Birds Movie,,2016,Bird Island Egg Heist,3.0,277.0,33.86044495523538,41.43,19.31,2016-01-04,2017-07-31,set,False,29.99,0.22355155269730861
41571-1,Mixels,Series 8,2016,Tuth,,67.0,5.63399867711319,8.98,5.94,2016-01-06,2016-09-30,set,False,4.99,0.5938945879556493
75126-1,Star Wars,Microfighters,2016,First Order Snowspeeder Microfighter,1.0,91.0,11.279287932737628,10.91,6.63,2016-01-01,2017-12-31,set,False,9.99,-0.03274035869461102
60103-1,City,Airport,2016,Airport Air Show,6.0,670.0,101.60391602272864,88.24,62.25,2016-01-06,2017-12-31,set,False,89.99,-0.13152953691016356
60102-1,City,Airport,2016,Airport VIP Service,4.0,364.0,56.44160197773314,104.95,44.68,2016-01-06,2017-12-31,set,False,49.99,0.8594440328147307
60101-1,City,Airport,2016,Airport Cargo Plane,2.0,157.0,28.21515569961094,52.22,20.99,2016-01-06,2017-12-31,set,False,24.99,0.8507783744294583
41123-1,Friends,Vet,2016,Foal's Washing Station,1.0,77.0,11.279287932737628,14.37,7.25,2016-01-06,2017-07-31,set,False,9.99,0.2740165944599852
60100-1,City,Airport,2016,Airport Starter Set,4.0,81.0,11.279287932737628,11.16,6.89,2016-01-06,2017-12-31,set,False,9.99,-0.010575838958007235
41570-1,Mixels,Series 8,2016,Skrubz,,68.0,5.63399867711319,9.64,5.79,2016-01-06,2016-09-30,set,False,4.99,0.7110405153555077
41563-1,Mixels,Series 8,2016,Splasho,,67.0,5.63399867711319,7.28,4.58,2016-01-06,2016-09-30,set,False,4.99,0.29215507798631696
41569-1,Mixels,Series 8,2016,Surgeo,,63.0,5.63399867711319,12.2,6.42,2016-01-06,2016-09-30,set,False,4.99,1.165424718603443
41568-1,Mixels,Series 8,2016,Lewt,,62.0,5.63399867711319,12.5,5.86,2016-01-06,2016-09-30,set,False,4.99,1.2186728674215608
41567-1,Mixels,Series 8,2016,Skulzy,,66.0,5.63399867711319,13.98,8.49,2016-01-06,2016-09-30,set,False,4.99,1.4813637349242734
41566-1,Mixels,Series 8,2016,Sharx,,55.0,5.63399867711319,10.85,12.23,2016-01-06,2016-09-30,set,False,4.99,0.9258080489219147
41565-1,Mixels,Series 8,2016,Hydro,,70.0,5.63399867711319,13.64,5.6,2016-01-06,2016-09-30,set,False,4.99,1.421015832930407
41564-1,Mixels,Series 8,2016,Aquad,,70.0,5.63399867711319,11.65,6.07,2016-01-06,2016-09-30,set,False,4.99,1.0678031124368945
40228-1,Promotional,Toys R Us,2016,Geoffrey & Friends,2.0,133.0,11.279287932737628,9.14,6.93,2016-01-06,2016-12-31,set,False,9.99,-0.18966515842976578
42056-1,Technic,,2016,Porsche 911 GT3 RS,,2704.0,338.70606475895505,539.16,430.26,2016-01-06,2018-12-31,set,False,299.99,0.5918226925865671
10812-1,Duplo,Construction,2016,Truck & Tracked Excavator,2.0,28.0,22.569866443986502,26.66,11.48,2016-01-06,2020-12-31,set,False,19.99,0.18122099065868733
41124-1,Friends,Vet,2016,Heartlake Puppy Daycare,2.0,286.0,33.86044495523538,51.61,25.0,2016-01-06,2017-12-31,set,False,29.99,0.5241973361020541
41126-1,Friends,,2016,Heartlake Riding Club,2.0,575.0,67.73218048898201,108.91,44.93,2016-01-06,2018-07-31,set,False,59.99,0.6079505962120382
76048-1,Marvel Super Heroes,Avengers Assemble,2016,Iron Skull Sub Attack,4.0,335.0,33.86044495523538,49.36,40.35,2016-01-01,2016-12-31,set,False,29.99,0.4577481207129895
76049-1,Marvel Super Heroes,Avengers Assemble,2016,Avenjet Space Mission,5.0,523.0,67.73218048898201,100.41,90.0,2016-01-01,2016-12-31,set,False,59.99,0.4824563342728009
41554-1,Mixels,Series 7,2016,Kuffs,,63.0,5.63399867711319,7.82,8.69,2016-01-02,2016-05-31,set,False,4.99,0.3880017458589284
41555-1,Mixels,Series 7,2016,Busto,,69.0,5.63399867711319,6.98,7.0,2016-01-02,2016-05-31,set,False,4.99,0.23890692916819958
41556-1,Mixels,Series 7,2016,Tiketz,,62.0,5.63399867711319,8.48,3.17,2016-01-02,2016-05-31,set,False,4.99,0.5051476732587868
41557-1,Mixels,Series 7,2016,Camillot,,64.0,5.63399867711319,8.33,5.35,2016-01-02,2016-05-31,set,False,4.99,0.47852359884972806
41558-1,Mixels,Series 7,2016,Mixadel,,63.0,5.63399867711319,6.96,5.39,2016-01-02,2016-05-31,set,False,4.99,0.235357052580325
41559-1,Mixels,Series 7,2016,Paladum,,64.0,5.63399867711319,9.69,5.35,2016-01-02,2016-05-31,set,False,4.99,0.7199152068251938
41560-1,Mixels,Series 7,2016,Jamzy,,70.0,5.63399867711319,7.96,5.81,2016-01-02,2016-05-31,set,False,4.99,0.4128508819740498
41561-1,Mixels,Series 7,2016,Tapsy,,57.0,5.63399867711319,10.84,5.0,2016-01-02,2016-05-31,set,False,4.99,0.9240331106279774
41125-1,Friends,Vet,2016,Horse Vet Trailer,2.0,370.0,45.151023466484254,62.57,19.87,2016-01-06,2017-12-31,set,False,39.99,0.3857936143229601
41562-1,Mixels,Series 7,2016,Trumpsy,,54.0,5.63399867711319,8.03,2.99,2016-01-02,2016-05-31,set,False,4.99,0.4252754500316105
75822-1,The Angry Birds Movie,,2016,Piggy Plane Attack,2.0,168.0,22.569866443986502,28.15,11.15,2016-01-04,2017-07-31,set,False,19.99,0.24723821781853136
41128-1,Friends,Amusement Park,2016,Amusement Park Space Ride,1.0,195.0,22.569866443986502,28.59,13.27,2016-01-06,2017-12-31,set,False,19.99,0.266733237919425
41177-1,Elves,,2016,The Precious Crystal Mine,2.0,273.0,33.86044495523538,60.81,39.68,2016-01-06,2016-12-31,set,False,29.99,0.7959007945817846
41134-1,Friends,,2016,Heartlake Performance School,3.0,774.0,90.31333751147977,141.05,47.5,2016-01-06,2017-12-31,set,False,79.99,0.5617848247726542
41133-1,Friends,Amusement Park,2016,Amusement Park Bumper Cars,2.0,424.0,45.151023466484254,53.78,24.0,2016-01-06,2017-12-31,set,False,39.99,0.19111364197361028
41132-1,Friends,Party,2016,Heartlake Party Shop,2.0,176.0,33.86044495523538,49.99,18.92,2016-01-06,2017-12-31,set,False,29.99,0.4763539010219276
41130-1,Friends,Amusement Park,2016,Amusement Park Roller Coaster,4.0,1124.0,112.89449453397752,163.16,55.75,2016-01-06,2018-07-31,set,False,99.99,0.44524319519313865
41129-1,Friends,Amusement Park,2016,Amusement Park Hot Dog Van,2.0,243.0,33.86044495523538,29.25,19.63,2016-01-06,2017-12-31,set,False,29.99,-0.1361601999421608
41127-1,Friends,Amusement Park,2016,Amusement Park Arcade,1.0,174.0,16.924577188362065,23.97,12.58,2016-01-06,2017-12-31,set,False,14.99,0.41628353448514005
41179-1,Elves,,2016,Queen Dragon's Rescue,2.0,833.0,79.02275900023088,203.75,123.41,2016-01-06,2017-12-31,set,False,69.99,1.5783711246959211
60104-1,City,Airport,2016,Airport Passenger Terminal,6.0,694.0,112.89449453397752,224.13,84.96,2016-01-06,2017-12-31,set,False,99.99,0.9853049603986159
71307-1,Bionicle,Toa,2016,Gali - Uniter of Water,,87.0,16.924577188362065,71.12,29.8,2016-01-01,2016-12-31,set,False,14.99,3.202172923345147
71237-1,Dimensions,Fun Pack,2016,Aquaman Fun Pack,1.0,43.0,16.924577188362065,14.36,8.46,2016-03-15,2017-12-31,set,False,14.99,-0.15152976407148055
71305-1,Bionicle,Toa,2016,Lewa - Uniter of Jungle,,79.0,16.924577188362065,60.98,32.5,2016-01-01,2016-12-31,set,False,14.99,2.603044219144925
70593-1,Ninjago,Skybound,2016,The Green NRG Dragon,5.0,567.0,56.44160197773314,103.83,43.96,2016-01-06,2017-12-31,set,False,49.99,0.8396005138366222
70594-1,Ninjago,Skybound,2016,The Lighthouse Siege,8.0,767.0,79.02275900023088,141.74,86.58,2016-01-06,2017-12-31,set,False,69.99,0.7936604820338643
70595-1,Ninjago,Day of the Departed,2016,Ultra Stealth Raider,7.0,1093.0,112.89449453397752,238.36,103.34,2016-01-06,2017-12-31,set,False,99.99,1.1113518509820823
70596-1,Ninjago,Day of the Departed,2016,Samurai X Cave Chaos,8.0,1253.0,135.47565155647527,216.41,172.31,2016-01-06,2017-12-31,set,False,119.99,0.5974088148953165
71312-1,Bionicle,Miscellaneous,2016,Ekimu the Mask Maker,,94.0,16.924577188362065,99.39,51.08,2016-01-06,2016-12-31,set,False,14.99,4.872524843240637
71313-1,Bionicle,Reboot Villains,2016,Lava Beast,,114.0,16.924577188362065,59.41,26.22,2016-01-06,2016-12-31,set,False,14.99,2.5102797156346335
71314-1,Bionicle,Reboot Villains,2016,Storm Beast,,109.0,16.924577188362065,55.48,33.98,2016-01-06,2016-12-31,set,False,14.99,2.2780730285037785
71315-1,Bionicle,Reboot Villains,2016,Quake Beast,,102.0,16.924577188362065,67.23,31.92,2016-01-06,2016-12-31,set,False,14.99,2.972329663055318
71316-1,Bionicle,Reboot Villains,2016,Umarak the Destroyer,,191.0,28.21515569961094,96.99,53.06,2016-01-06,2016-12-31,set,False,24.99,2.4375142576773867
75145-1,Star Wars,Original Content,2016,Eclipse Fighter,2.0,363.0,33.86044495523538,44.06,28.09,2016-01-06,2017-12-31,set,False,29.99,0.3012233022409708
75147-1,Star Wars,Original Content,2016,StarScavenger,4.0,558.0,56.44160197773314,74.45,47.88,2016-01-06,2017-12-31,set,False,49.99,0.31906248921445174
75148-1,Star Wars,The Force Awakens,2016,Encounter on Jakku,4.0,530.0,67.73218048898201,46.78,35.97,2016-01-06,2017-12-31,set,False,59.99,-0.3093386384097039
40204-1,Seasonal,Thanksgiving,2016,Pilgrim's Feast,,163.0,6.763056528238077,11.68,7.95,2016-01-10,2016-12-31,set,False,5.99,0.7270297758464682
70318-1,Nexo Knights,Season 2,2016,The Glob Lobber,2.0,95.0,11.279287932737628,11.32,5.09,2016-01-06,2017-07-31,set,False,9.99,0.003609453673419196
40222-1,Seasonal,Christmas,2016,Christmas Build-Up,,250.0,17.737521536270627,13.04,6.41,2016-01-10,2016-12-31,set,False,15.710020100917433,-0.2648352830278394
75152-1,Star Wars,Rogue One,2016,Imperial Assault Hovertank,3.0,385.0,33.86044495523538,73.62,47.53,2016-09-30,2017-12-31,set,False,29.99,1.1742183275301923
75156-1,Star Wars,Rogue One,2016,Krennic's Imperial Shuttle,6.0,863.0,101.60391602272864,158.54,126.64,2016-09-30,2018-07-31,set,False,89.99,0.5603729285841191
75155-1,Star Wars,Rogue One,2016,Rebel U-wing Fighter,5.0,659.0,90.31333751147977,141.67,95.93,2016-09-30,2018-07-31,set,False,79.99,0.5686498130134128
75154-1,Star Wars,Rogue One,2016,TIE Striker,4.0,543.0,79.02275900023088,81.58,57.61,2016-09-30,2017-12-31,set,False,69.99,0.032360816454936096
70592-1,Ninjago,Day of the Departed,2016,Salvage M.E.C.,4.0,439.0,45.151023466484254,54.12,26.4,2016-01-06,2017-12-31,set,False,39.99,0.19864392531818115
70591-1,Ninjago,Skybound,2016,Kryptarium Prison Breakout,5.0,207.0,22.569866443986502,28.4,15.73,2016-01-06,2017-12-31,set,False,19.99,0.2583149337849482
70590-1,Ninjago,Airjitzu,2016,Airjitzu Battle Grounds,5.0,666.0,67.73218048898201,62.44,50.85,2016-01-06,2016-12-31,set,False,59.99,-0.0781339158251799
70589-1,Ninjago,Day of the Departed,2016,Rock Roader,4.0,406.0,45.151023466484254,69.1,36.0,2016-01-06,2017-12-31,set,False,39.99,0.5304193503231026
21127-1,Minecraft,Minifig-scale,2016,The Fortress,4.0,984.0,124.18507304522639,250.97,126.69,2016-01-09,2017-12-31,set,False,109.99,1.0209353173114486
21030-1,Architecture,Landmark Series,2016,United States Capitol Building,,1032.0,112.89449453397752,146.9,104.3,2016-01-09,2019-12-31,set,False,99.99,0.3012149140345187
21029-1,Architecture,Landmark Series,2016,Buckingham Palace,,780.0,56.44160197773314,90.96,64.45,2016-01-09,2018-12-31,set,False,49.99,0.6115772198649634
76067-1,Marvel Super Heroes,Captain America: Civil War,2016,Tanker Truck Takedown,4.0,330.0,33.86044495523538,59.9,45.97,2016-01-08,2017-12-31,set,False,29.99,0.7690257785799852
75157-1,Star Wars,Rebels,2016,Captain Rex's AT-TE,5.0,972.0,135.47565155647527,176.49,149.95,2016-01-06,2017-12-31,set,False,119.99,0.3027433193515754
75151-1,Star Wars,Episode III,2016,Clone Turbo Tank,6.0,903.0,124.18507304522639,219.48,175.58,2016-01-06,2017-12-31,set,False,109.99,0.7673621685600537
75150-1,Star Wars,Rebels,2016,Vader's TIE Advanced vs. A-wing Starfighter,4.0,702.0,101.60391602272864,125.02,61.9,2016-01-06,2016-12-31,set,False,89.99,0.23046438458172433
70321-1,Nexo Knights,Season 2,2016,General Magmar's Siege Machine of Doom,3.0,516.0,56.44160197773314,68.19,41.39,2016-01-06,2017-07-31,set,False,49.99,0.20815139206895178
70338-1,Nexo Knights,Ultimate,2016,Ultimate General Magmar,1.0,64.0,11.279287932737628,9.48,7.92,2016-01-06,2017-07-31,set,False,9.99,-0.1595214115879846
70337-1,Nexo Knights,Ultimate,2016,Ultimate Lance,1.0,75.0,11.279287932737628,12.87,8.46,2016-01-06,2017-07-31,set,False,9.99,0.14102947604036253
75153-1,Star Wars,Rogue One,2016,AT-ST Walker,3.0,449.0,45.151023466484254,87.8,61.0,2016-09-30,2017-12-31,set,False,39.99,0.9445849342745067
70336-1,Nexo Knights,Ultimate,2016,Ultimate Axl,1.0,69.0,11.279287932737628,10.96,9.09,2016-01-06,2017-07-31,set,False,9.99,-0.028307454747290194
70323-1,Nexo Knights,Season 2,2016,Jestro's Volcano Lair,10.0,1186.0,135.47565155647527,150.16,97.92,2016-01-06,2017-07-31,set,False,119.99,0.10839105237595638
70322-1,Nexo Knights,Season 2,2016,Axl's Tower Carrier,4.0,670.0,79.02275900023088,75.69,34.51,2016-01-06,2017-07-31,set,False,69.99,-0.04217467274486256
70320-1,Nexo Knights,Season 2,2016,Aaron Fox's Aero-Striker V2,3.0,301.0,33.86044495523538,35.4,16.2,2016-01-06,2017-07-31,set,False,29.99,0.045467655454615584
75149-1,Star Wars,The Force Awakens,2016,Resistance X-wing Fighter,4.0,740.0,90.31333751147977,112.29,84.3,2016-01-06,2017-12-31,set,False,79.99,0.2433379508948694
70319-1,Nexo Knights,Season 2,2016,Macy's Thunder Mace,3.0,202.0,22.569866443986502,22.85,12.4,2016-01-06,2017-07-31,set,False,19.99,0.012411839330495373
60134-1,City,Town,2016,People Pack - Fun in the Park,15.0,157.0,45.151023466484254,45.73,37.34,2016-01-06,2017-12-31,set,False,39.99,0.012823109844797178
60132-1,City,Traffic,2016,Service Station,4.0,515.0,101.60391602272864,103.12,83.55,2016-01-06,2017-12-31,set,False,89.99,0.01492151126273734
60125-1,City,Volcano Explorers,2016,Volcano Heavy-Lift Helicopter,8.0,1277.0,169.3473870902219,168.16,113.59,2016-01-06,2017-12-31,set,False,149.99,-0.0070115465648685135
60124-1,City,Volcano Explorers,2016,Volcano Exploration Base,6.0,824.0,135.47565155647527,139.75,105.24,2016-01-06,2017-12-31,set,False,119.99,0.03155067640876336
70339-1,Nexo Knights,Ultimate,2016,Ultimate Flama,1.0,67.0,11.279287932737628,12.97,5.95,2016-01-06,2017-07-31,set,False,9.99,0.14989528393500418
70326-1,Nexo Knights,Season 2,2016,The Black Knight Mech,4.0,530.0,45.151023466484254,59.74,55.73,2016-01-06,2017-07-31,set,False,39.99,0.32311507942550166
40203-1,Seasonal,Halloween,2016,Vampire and Bat,,150.0,6.763056528238077,11.19,5.22,2016-01-09,2017-12-31,set,False,5.99,0.6545773280583886
75121-1,Star Wars,Buildable Figures,2016,Imperial Death Trooper,,106.0,28.21515569961094,26.39,14.57,2016-09-30,2017-12-31,set,False,24.99,-0.06468706815026032
75120-1,Star Wars,Buildable Figures,2016,K-2SO,,169.0,28.21515569961094,29.74,16.86,2016-09-30,2017-12-31,set,False,24.99,0.05404344801861525
41578-1,Mixels,Series 9,2016,Screeno,,73.0,5.63399867711319,19.89,6.39,2016-01-10,2016-12-31,set,False,4.99,2.530352266641187
41577-1,Mixels,Series 9,2016,Mysto,,64.0,5.63399867711319,13.06,9.5,2016-01-10,2016-12-31,set,False,4.99,1.3180694118820466
41576-1,Mixels,Series 9,2016,Spinza,,60.0,5.63399867711319,15.59,9.79,2016-01-10,2016-12-31,set,False,4.99,1.7671288002481702
41573-1,Mixels,Series 9,2016,Sweepz,,61.0,5.63399867711319,14.61,9.13,2016-01-10,2016-12-31,set,False,4.99,1.59318484744232
71234-1,Dimensions,Fun Pack,2016,Sensei Wu Fun Pack,1.0,58.0,16.924577188362065,13.0,7.34,2016-01-19,2017-07-31,set,False,14.99,-0.2318862766663821
41574-1,Mixels,Series 9,2016,Compax,,66.0,5.63399867711319,12.05,8.0,2016-01-10,2016-12-31,set,False,4.99,1.1388006441943848
41575-1,Mixels,Series 9,2016,Cobrax,,64.0,5.63399867711319,16.61,9.49,2016-01-10,2016-12-31,set,False,4.99,1.9481725062297697
71239-1,Dimensions,Fun Pack,2016,Lloyd Fun Pack,1.0,56.0,13.537403634987404,34.67,23.48,2016-10-05,2017-12-31,set,False,11.99,1.561052394891693
71253-1,Dimensions,Story Pack,2016,Fantastic Beasts and Where to Find Them: Play the Complete Movie,1.0,261.0,56.44160197773314,17.56,14.51,2016-11-18,2017-12-31,set,False,49.99,-0.6888819703075114
71229-1,Dimensions,Team Pack,2016,DC Comics Team Pack,2.0,92.0,28.21515569961094,24.54,17.74,2016-01-19,2017-12-31,set,False,24.99,-0.13025466663157975
71240-1,Dimensions,Fun Pack,2016,Bane Fun Pack,1.0,52.0,13.537403634987404,8.93,6.99,2016-10-05,2017-12-31,set,False,11.99,-0.34034618152919477
71230-1,Dimensions,Fun Pack,2016,Doc Brown Fun Pack,1.0,69.0,16.924577188362065,23.78,16.99,2016-01-19,2017-07-31,set,False,14.99,0.4050572569902642
71258-1,Dimensions,Fun Pack,2016,E.T. Fun Pack,1.0,42.0,13.537403634987404,32.3,24.93,2016-11-18,2017-12-31,set,False,11.99,1.3859818965965292
71257-1,Dimensions,Fun Pack,2016,Tina Goldstein Fun Pack,1.0,51.0,13.537403634987404,7.96,6.99,2016-11-18,2017-12-31,set,False,11.99,-0.411999507835654
71256-1,Dimensions,Team Pack,2016,Gremlins Team Pack,2.0,94.0,28.21515569961094,34.11,30.66,2016-11-18,2017-12-31,set,False,24.99,0.20892474821502915
71228-1,Dimensions,Level Pack,2016,Ghostbusters Level Pack,1.0,115.0,33.86044495523538,30.54,20.43,2016-01-19,2017-12-31,set,False,29.99,-0.09806264978576384
71244-1,Dimensions,Level Pack,2016,Sonic the Hedgehog Level Pack,1.0,101.0,33.86044495523538,63.62,45.87,2016-11-18,2017-12-31,set,False,29.99,0.8788884813565718
71241-1,Dimensions,Fun Pack,2016,Slimer Fun Pack,1.0,33.0,13.537403634987404,38.36,22.62,2016-10-05,2017-12-31,set,False,11.99,1.833630512490491
71236-1,Dimensions,Fun Pack,2016,Superman Fun Pack,1.0,48.0,16.924577188362065,14.2,8.64,2016-03-15,2017-12-31,set,False,14.99,-0.1609834714355866
71233-1,Dimensions,Fun Pack,2016,Stay Puft Fun Pack,1.0,65.0,16.924577188362065,38.81,28.73,2016-03-15,2017-12-31,set,False,14.99,1.2931148925059779
71306-1,Bionicle,Toa,2016,Pohatu - Uniter of Stone,,90.0,16.924577188362065,43.01,26.01,2016-01-01,2016-12-31,set,False,14.99,1.5412747108137617
71285-1,Dimensions,Fun Pack,2016,Marceline the Vampire Queen Fun Pack,1.0,60.0,13.537403634987404,14.63,12.32,2017-10-02,2017-12-31,set,False,11.99,0.08070944728195756
41572-1,Mixels,Series 9,2016,Gobbol,,62.0,5.63399867711319,12.15,9.5,2016-01-10,2016-12-31,set,False,4.99,1.156550027133757
41580-1,Mixels,Series 9,2016,Myke,,63.0,5.63399867711319,11.41,5.25,2016-01-10,2016-12-31,set,False,4.99,1.0252045933824006
75159-1,Star Wars,Ultimate Collector Series,2016,Death Star,27.0,4016.0,564.5176349839326,705.79,553.83,2016-01-10,2020-12-31,set,False,499.99,0.25025323614573763
75119-1,Star Wars,Buildable Figures,2016,Sergeant Jyn Erso,,104.0,28.21515569961094,10.47,5.59,2016-09-30,2017-12-31,set,False,24.99,-0.6289228345408574
